# Frequencies with alpha minimum = 0.75
#  # 	 nu (muHz) 	 err 	 amp 	 err 	 phase 	 err 	 p-value 	 deviation
112 1.0430045711e+00 5.3735250551e-04 4.4704556015e+00 5.5356414837e-01 3.1367381448e+00 1.2382723322e-01 7.1282509084e-45 1.0231472049e+00
115 4.5751728153e+01 2.3186535818e-04 4.1791934815e+00 2.2329820740e-01 3.0194512989e+00 5.3430933119e-02 3.7133374517e-42 1.1032867146e+00
121 1.1464301342e-01 4.5963245077e-04 4.6892455226e+00 4.9667299401e-01 2.7595043375e+00 1.0591746404e-01 1.8323182584e-38 1.3077543765e+00
124 1.0604230267e+01 3.9599902135e-04 3.7984535366e+00 3.4662335542e-01 -2.7246591220e+00 9.1253809500e-02 4.1886138463e-37 1.1119483404e+00
125 1.7267895382e+01 3.4066968737e-04 3.9476075879e+00 3.0990198504e-01 -7.7363301350e-01 7.8503746418e-02 9.9080500772e-37 1.1151055094e+00
126 2.7719330206e+01 5.2254786939e-04 3.8731891762e+00 4.6639263304e-01 -2.2783581948e+00 1.2041566054e-01 1.0593440134e-36 8.4028320960e-01
132 1.2886333021e+00 5.9494321810e-04 4.2328445040e+00 5.8031623951e-01 1.8213546499e+00 1.3709840722e-01 2.9069214424e-36 1.0962120746e+00
133 1.9262090002e+01 2.8662776207e-04 3.7909114117e+00 2.5039103741e-01 7.5103481931e-01 6.6050353125e-02 4.9579727758e-36 1.1704768988e+00
134 8.0974878288e+00 4.6063111217e-04 3.6198203078e+00 3.8423522020e-01 2.2210522679e+00 1.0614759505e-01 8.1730333990e-36 9.4991886703e-01
137 1.5645947147e+00 7.5771555259e-04 3.4405880560e+00 6.0075275329e-01 8.1945250372e-01 1.7460757972e-01 4.0909759566e-34 1.0391567491e+00
139 2.7170036080e+01 5.5075694250e-04 3.4332035431e+00 4.3572895781e-01 -1.6579744179e+00 1.2691614474e-01 7.7011902578e-33 8.8954963228e-01
140 5.9483275211e+01 3.0319972770e-04 3.5109899891e+00 2.4531002069e-01 1.5465879139e+00 6.9869188305e-02 5.7420553871e-33 9.3574244887e-01
142 1.5350199812e+00 7.4614730992e-04 3.4939308169e+00 6.0075275329e-01 3.1221172380e+00 1.7194179987e-01 1.2410547353e-32 8.1392176872e-01
148 1.1151013003e+01 3.9224097156e-04 3.8107814476e+00 3.4444817591e-01 2.7132901844e-01 9.0387806451e-02 1.3359179005e-30 1.3236609771e+00
151 1.3450484358e+00 7.2435033565e-04 3.5388771531e+00 5.9070553968e-01 -1.9283712313e+00 1.6691891640e-01 1.1038802776e-29 1.1627580586e+00
154 2.9897536901e+01 4.5820333416e-04 3.3728287840e+00 3.5613071496e-01 1.9182516083e+00 1.0558813914e-01 4.0578881142e-28 1.2209930279e+00
155 2.6609727773e+01 5.4831751393e-04 3.0131456531e+00 3.8072301817e-01 -2.4846230222e+00 1.2635400409e-01 8.8243082487e-27 1.0832815858e+00
156 2.8112079516e+01 5.8680120456e-04 3.2838343709e+00 4.4404719587e-01 -2.2850079081e+00 1.3522216583e-01 1.2372135729e-27 9.9214512235e-01
157 1.0820581346e+01 4.5874141952e-04 3.2598825627e+00 3.4460914638e-01 2.3091515104e+00 1.0571213526e-01 1.4524076657e-26 1.0494712787e+00
165 2.6242551594e+01 5.0864290338e-04 3.0269229138e+00 3.5478989472e-01 -2.3006501742e+00 1.1721140737e-01 4.9136794547e-26 7.8750483321e-01
176 2.5272072673e+01 4.4563257322e-04 2.9964284456e+00 3.0770725080e-01 1.0129762678e+00 1.0269133950e-01 1.3553337888e-23 8.2565816985e-01
178 6.2801988409e+01 3.1778376180e-04 2.9754004349e+00 2.1788835240e-01 1.8185610869e+00 7.3229925575e-02 2.9820458563e-23 9.8083916351e-01
179 1.6415334203e+00 8.8940895435e-04 2.9605692897e+00 6.0678329834e-01 2.6102831403e+00 2.0495493906e-01 3.3934475311e-23 9.3632028113e-01
181 8.6691799109e+00 5.2006530104e-04 2.9118261420e+00 3.4896366561e-01 -2.3291812781e+00 1.1984357877e-01 3.5055841761e-23 8.8033273663e-01
184 1.9939502142e+01 4.1690027483e-04 2.8181881994e+00 2.7074413936e-01 -1.0128632668e+00 9.6070283532e-02 1.8705211775e-22 9.7304836591e-01
186 4.5557798800e+00 9.0137534103e-04 2.8369131465e+00 5.8926222835e-01 -1.0369362210e+00 2.0771246701e-01 9.0519036180e-22 1.0176396947e+00
187 2.6070922877e+01 5.3353134505e-04 2.7720630168e+00 3.4081596402e-01 2.4084883916e+00 1.2294668698e-01 1.0837805218e-21 9.8022607268e-01
192 5.7774716785e+01 3.9333935770e-04 2.7154194234e+00 2.4612810925e-01 -3.0181650915e+00 9.0640917985e-02 5.4851494579e-21 7.7867447226e-01
193 1.8834830275e+01 4.0099084994e-04 2.7448182298e+00 2.5363252378e-01 1.1282343271e+00 9.2404123896e-02 8.1993151521e-21 1.1267686531e+00
200 6.2342567905e+01 3.5036816631e-04 2.6734060308e+00 2.1584721758e-01 -1.9847016177e+00 8.0738658883e-02 2.1339726950e-19 1.0181224294e+00
201 5.4472820009e+01 4.4350358034e-04 2.7720858499e+00 2.8330921269e-01 -1.3545205786e+00 1.0220073548e-01 4.7013629733e-19 8.1575961889e-01
203 5.5109627399e+00 8.4917592775e-04 2.7747334224e+00 5.4296999503e-01 -2.7981521420e+00 1.9568366123e-01 5.1137223714e-19 8.7744462785e-01
206 2.0053583088e+00 9.9700813970e-04 2.8943831317e+00 6.6498463923e-01 1.0489791127e+00 2.2975003963e-01 3.0707365214e-18 1.2392408308e+00
210 5.6669425958e+01 4.4173888046e-04 2.5931410868e+00 2.6396640853e-01 2.5332547044e+00 1.0179407896e-01 8.3763468993e-18 8.7676786867e-01
217 2.2888460933e+01 5.1679955535e-04 2.5411573506e+00 3.0262902601e-01 -5.2177674334e-01 1.1909102203e-01 2.0407036197e-17 1.1185214653e+00
229 5.5002632239e-01 8.1858764689e-04 2.6407281167e+00 4.9813352020e-01 -2.0516127744e-01 1.8863491362e-01 4.9340251444e-16 8.6233765088e-01
230 1.6855246650e+00 9.8641290141e-04 2.7073292715e+00 6.1539889726e-01 -2.6029155508e+00 2.2730847841e-01 6.7965934948e-16 1.0115509931e+00
237 5.9773857767e+01 4.1402861039e-04 2.4540659182e+00 2.3413884304e-01 2.7505693603e+00 9.5408538665e-02 1.5887607898e-15 1.0030696849e+00
238 2.2546365859e+01 5.8203279148e-04 2.3444066189e+00 3.1443963477e-01 -4.0324416221e-01 1.3412333519e-01 2.0724304370e-15 8.4334255256e-01
